Seed,GeneratorSeed,Rank,Budget,IsPrimarySetting,ActualEntryRate,ActualBlockRate,ActualSliceRate,ActualTotalRate,NRE,MPSNR,MSSIM,SAMdeg,DetectionPrecision,DetectionRecall,DetectionF1,MaskPrecision,MaskRecall,MaskF1,LevelMacroF1,LevelF1Entry,LevelF1Block,LevelF1Slice,SelectedFraction,rESS,Iterations,FinalRelChange,ToleranceMet,MaskAgreementToBudget80,SelectedFractionDiffToBudget80,rESSDiffToBudget80,OutOfRangeFraction,RuntimeSec
20280001,20284001,105,160,0,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,1.94431491734472,8.26550402907949,0.086939153100794,64.0236513368211,0.605021960392394,0.44136617794656,0.510396133992921,0.594997664001301,0.465009167249238,0.522033179590127,0.411999983392987,0.157114933772684,0.285376255272884,0.793508761133395,0.193106790190762,0.807279276405015,160,0.000560384821738162,0,1,0,0,0.222722618325243,391.3719365
20280001,20284001,105,320,0,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,1.95895574648288,8.21405832895101,0.0867250364010024,64.1656424980303,0.606209273302143,0.439466776665663,0.509543725958205,0.594997664001301,0.465009167249238,0.522033179590127,0.411308177985513,0.157410614360606,0.283487314466443,0.79302660512949,0.193106790190762,0.807279276405015,320,0.000254286632017775,0,1,0,0,0.223357265435376,786.8637126
20280002,20284002,25,80,1,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,0.375800522241259,26.6170283551222,0.70508167203094,19.6213538921922,0.954984407258129,0.999524550121291,0.976746979269259,0.977686864595308,0.999965825166347,0.988700854675521,0.955845086758804,0.886740468792608,0.981377253350873,0.999417538132931,0.252718286606872,0.747786982542313,80,0.00269120421874439,0,1,0,0,0.0251024857308101,197.0977202
20280002,20284002,25,160,0,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,0.446780091723507,27.0557251733562,0.720841937855124,23.1091163498983,0.955680901573416,0.998764909520629,0.976748031357557,0.977686864595308,0.999965825166347,0.988700854675521,0.955978010164288,0.887604923401212,0.981883337823851,0.9984457692678,0.252718286606872,0.747786982542313,160,0.00140637433044598,0,1,0,0,0.0291873968920661,372.4573994
20280002,20284002,25,320,0,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,0.51874320468704,27.3833156449025,0.731809619160136,26.3964253820675,0.956157867524559,0.997895549717188,0.97658095977403,0.977686864595308,0.999965825166347,0.988700854675521,0.955929898360714,0.888313414443841,0.982144513974083,0.997331766664219,0.252718286606872,0.747786982542313,320,0.000743403704199477,0,1,0,0,0.0325176646408525,753.1478942
20280002,20284002,30,80,0,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,0.344382186879009,26.7327726474762,0.72685554528928,17.9969509119428,0.960330328133702,0.999666645482267,0.979603755111105,0.977500726785078,0.999917860487537,0.988582226993294,0.959631886147407,0.896158985315563,0.983103018223738,0.999633654902919,0.252754285497573,0.747751055641806,80,0.0026892293273732,0,1,0,0,0.0236960105525637,207.3842361
20280002,20284002,30,160,0,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,0.412305208113338,26.8431687943689,0.739265949535974,21.3574320097362,0.960927512430897,0.999121047260797,0.979652159957391,0.977500726785078,0.999917860487537,0.988582226993294,0.95976478510806,0.896850638464807,0.983497682979709,0.998946033879665,0.252754285497573,0.747751055641806,160,0.00136376945786898,0,1,0,0,0.0279256579945388,376.5879003
20280002,20284002,30,320,0,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,0.482568997044561,27.0137164845509,0.749139850935478,24.4984194167102,0.961500156174854,0.998474723213825,0.979638680477551,0.977500726785078,0.999917860487537,0.988582226993294,0.959863217268297,0.897549116147039,0.983908642999116,0.998131892658736,0.252754285497573,0.747751055641806,320,0.000743712140797599,0,1,0,0,0.0313329604065534,738.8647031
20280002,20284002,61,80,0,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,1.05263700199943,13.4219348278098,0.216928638633573,44.7137915607985,0.94407442705036,0.827925515650275,0.882193377090821,0.935616679073397,0.810836300148571,0.868768842268093,0.828808339683256,0.641630077348477,0.89050152284264,0.954293418858652,0.214134438523968,0.786293674449824,80,0.00179424133445843,0,1,0,0,0.134488003925212,204.0836664
20280002,20284002,61,160,0,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,1.0639451847875,13.3451934120003,0.217065167364145,44.8831789456029,0.945425911884086,0.826044700682417,0.881712695496802,0.935616679073397,0.810836300148571,0.868768842268093,0.828226843752601,0.642905676885702,0.888675812838555,0.953099041533546,0.214134438523968,0.786293674449824,160,0.000879778390420169,0,1,0,0,0.135107836677033,392.0385881
20280002,20284002,61,320,0,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,1.07244960664898,13.2887134034605,0.217127308270531,45.0064118122086,0.946415192475588,0.824766441992117,0.881413261921002,0.935616679073397,0.810836300148571,0.868768842268093,0.827778860890544,0.643718412618018,0.887216132595784,0.952402037457829,0.214134438523968,0.786293674449824,320,0.000448869098285356,0,1,0,0,0.13565656050895,750.0420018
20280002,20284002,105,80,0,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,1.91843113747292,8.35368886143299,0.0857378110888472,63.8306612546851,0.603115073001465,0.448725158793065,0.514589381015309,0.594663974267225,0.469307402029146,0.524600964013039,0.417924242679694,0.154906753887646,0.299812276444076,0.799053697707361,0.195001102188259,0.805388752157199,80,0.00125416123906576,0,1,0,0,0.221108001412697,204.2449935
